1937,[prestavljeno] Selitev serverjev iz Kiberpipe,0,2013-06-11 17:00:00+02,17
1936,Festival migrantskega filma - obfestivalska video in filmska produkcija za mlade,5,2013-06-07 14:00:00+02,52
1685,TEDx Celje govorne vaje,0,2012-10-15 18:00:00+02,16
1926,Kiberkino,0,2013-06-27 21:00:00+02,52
1683,Volilna komisija ŠOU,35,2012-10-09 16:30:00+02,31
1479,#188: Prototipiranje web aplikacij na platformi Groovy on Grails,22,2011-12-07 19:00:00+01,6
1774,Karierna pot znanstvenic: Darja Marolt in Helena Čelešnik,33,2013-02-07 19:00:00+01,49
1686,TEDx Celje govorne vaje,0,2012-10-19 18:00:00+02,16
1847,Sestanek z Iaeste,0,2013-03-19 18:00:00+01,16
1668,Coursera Python meetup,5,2012-11-05 18:00:00+01,8
1800,Pravna pisarna FSFE,4,2013-02-27 09:00:00+01,8
1634,Reciklarna na Študentski areni,0,2012-10-23 12:00:00+02,17
1922,Festival migrantskega filma,0,2013-06-18 21:00:00+02,52
1927,Interni sestanek drusta Pirati,0,2013-05-17 17:00:00+02,16
1638,#210: Skupaj lahko naredimo več oz. kako smo prišli do hiše v SF,62,2012-10-17 19:00:00+02,6
1777,Smerokaz,0,2013-03-21 19:00:00+01,49
1795,Kiberkino - otvoritev,17,2013-02-28 19:00:00+01,52
1478,Politične spletke 2 – analiza slovenske predvolilne spletne kampanje 2011,25,2011-12-20 19:00:00+01,1
1687,Pravna pisarna FSFE,4,2012-11-14 09:00:00+01,8
1856,MARC DUSSEILLER: 'DIY Microscopy' / workshop,0,2013-03-26 16:00:00+01,53
1861,#224: Apache Cordova ali kako poceni in hitro delati appe - Aleksandar Vojnović,34,2013-03-27 19:15:00+01,6
1788,MoMoSLO: Mobile Gaming,55,2013-02-04 19:00:00+01,40
1688,Pravna pisarna FSFE,0,2012-11-07 09:00:00+01,8
1642,Dan Ade Lovelace,23,2012-10-16 19:00:00+02,1
1695,Strojna oprema: cel žur (na Študentski areni),0,2012-10-23 17:00:00+02,3
1689,TEDx Celje govorne vaje,0,2012-10-24 18:00:00+02,16
1793,Kreativna šola: Wordpress,0,2013-02-07 09:00:00+01,16
1903,Maj v znamenju Balkana,12,2013-05-09 21:00:00+02,52
1481,#190: Twenity – lansiranje - NOVOLETKA,62,2011-12-21 19:00:00+01,6
1771,Hvala za nevrone #10: Politika znanosti,13,2013-02-28 19:00:00+01,41
1857,MARC DUSSEILLER: 'DIY Microscopy' / workshop,0,2013-03-27 16:00:00+01,53
1837,Pravna pisarna FSFE,0,2013-04-24 09:00:00+02,41
1873,Novinarska konferenca - Predstavitev aprilskega programa Kiberkina,0,2013-04-04 11:00:00+02,52
1708,SMETNJAK x JOHN MAUS,0,2012-11-22 20:00:00+01,8
1710,HPC – visoko zmogljivo računalništvo,0,2012-11-20 19:00:00+01,1
1235,#162: Vesele urice (z VIP predavateljem),0,2010-12-22 19:00:00+01,6
1794,sestanek koordinatorjev,0,2013-02-07 17:30:00+01,17
1650,Coursera Python meetup,15,2012-10-22 18:00:00+02,8
1697,Kreativna šola: projektna asistenca,0,2012-10-24 09:00:00+02,16
1820,Festival KiberKino - otvoritev,20,2013-03-01 19:00:00+01,52
1866,"Projekcije filmov: Divji vzhod, Road to Bil'in, Nad mestom se dani",22,2013-04-18 20:00:00+02,52
1704,Sestanek kolektiva K4,0,2012-11-06 10:00:00+01,16
1667,Coursera Python meetup,10,2012-10-29 18:00:00+01,8
1929,[odpade] najem: Socialni inkubator,0,2013-05-21 09:00:00+02,16
1701,VESNA in kognitivni radio,16,2012-10-30 19:00:00+01,1
1702,Sestanek ekipe Kiberpipa,0,2012-11-06 17:00:00+01,17
1928,Christian Faubel & Ralf Schreiber: SOFTBOTS / workshop,0,2013-05-20 17:00:00+02,53
658,LeWeb'08 Paris - LIVE,5,2008-12-10 19:00:00+01,6
1705,Delavnica prostih podatkov,0,2012-12-01 09:00:00+01,3
1706,Socialni inkubator (ŠOU),0,2012-11-07 14:00:00+01,16
1924,Festival migrantskega filma,0,2013-06-20 20:45:00+02,52
1915,Festival migrantskega filma,5,2013-06-12 20:30:00+02,52
1849,redni mesečni sestanek,0,2013-04-08 20:30:00+02,17
1867,odpade! Filmi: Tereza Adamkova,0,2013-04-23 20:00:00+02,52
1675,#212: Spletno iskanje / The State of the Web Search ,28,2012-11-07 19:00:00+01,6
1787,[odpade] Tečaj Joomla,0,2013-02-07 16:30:00+01,16
1707,Sestanek slovenskih wikipedistov,0,2012-11-09 16:30:00+01,16
1930,RALF SCHREIBER & CHRISTIAN FAUBEL:  Overheadbots (naredi si mini robota za stropni projektor),0,2013-05-18 11:00:00+02,53
657,Site v WordPressu,,2008-12-03 19:00:00+01,6
1850,redni mesečni sestanek,0,2013-05-13 19:00:00+02,17
1912,Festival migrantskega filma - obfestivalska video in filmska produkcija za mlade,12,2013-06-11 10:00:00+02,52
1805,Ljubljana Python User Meetup March 2013,30,2013-03-22 19:00:00+01,41
1711,"yx, operacijski sistem za zx spectrum 48K",23,2012-11-27 19:00:00+01,1
1715,"[odpade, prazniki] POT",0,2012-12-25 19:00:00+01,1
1865,Večer del Eve Petrič,8,2013-04-11 20:00:00+02,52
1815,"FESTIVAL TRESK #4, Spremljevalni program v Kiberpipi",0,2013-03-15 14:00:00+01,3
1939,Saša Spačal in Tadej Droljc: SINERGIJA / prototip nevronskega stroja / otvoritev,32,2013-06-26 20:00:00+02,8
1940,Saša Spačal in Tadej Droljc: SINERGIJA / prototip nevronskega stroja in audiovizualni objekt,5,2013-06-27 14:00:00+02,8
1716,[odpade] POT,0,2013-01-08 19:00:00+01,1
1703,Varnost GSM telefonije,39,2012-11-06 19:00:00+01,1
1690,Biohacking delavnica: BioElextronix for Artists and Geeks,10,2012-11-07 17:00:00+01,8
1851,[prestavljen] redni mesečni sestanek,0,2013-06-10 19:00:00+02,17
1941,Saša Spačal in Tadej Droljc: SINERGIJA / prototip nevronskega stroja in audiovizualni objekt,10,2013-06-28 14:00:00+02,8
1859,delavnica STIKS,0,2013-03-25 18:00:00+01,16
1669,Coursera Python meetup,8,2012-11-12 18:00:00+01,8
1909,Večer v znamenju avtorjev Kinokluba Zagreb,10,2013-05-16 21:00:00+02,52
1709,Business process management in jBPM5,0,2012-11-13 19:00:00+01,1
1852,sestanek koordinatorjev,0,2013-03-21 17:30:00+01,8
1691,"Biohacking delavnica, št. 2: BioElextronix for Artists and Geeks",0,2012-11-12 17:00:00+01,8
1942,Saša Spačal in Tadej Droljc: SINERGIJA / prototip nevronskega stroja in audiovizualni objekt,7,2013-07-01 14:00:00+02,8
1860,[odpade] najem: Socialni inkubator,0,2013-04-20 08:00:00+02,16
1699,Hvala za nevrone #7: Zasebnost v znanosti,25,2012-11-15 19:00:00+01,41
1757,POT Extended: OWASP Slovenia meetup,67,2013-02-19 16:30:00+01,1
1853,sestanek kreativcev,0,2013-03-28 16:30:00+01,21
1670,Coursera Python meetup,7,2012-11-19 18:00:00+01,8
1943,Saša Spačal in Tadej Droljc: SINERGIJA / prototip nevronskega stroja in audiovizualni objekt,4,2013-07-02 14:00:00+02,8
1829,MoMoSLO: Mobile and sports data,42,2013-04-08 19:00:00+02,40
1676,Spletne urice #213: Book Scanner,0,2012-11-14 19:00:00+01,6
1725,How to use bookscanner in scantailor,0,2012-11-19 19:00:00+01,15
1720,Uvod v SuperCollider,0,2012-11-19 17:00:00+01,51
1719,Biohacking lab v Kiberpipi ,0,2012-11-13 20:30:00+01,17
1756,#221: GIT - Matjaž Domen Pečan,30,2013-02-13 19:00:00+01,6
1721,Sestavljanje bookskenerja,0,2012-11-15 00:00:00+01,15
1818,"FESTIVAL TRESK #4, Spremljevalni program v Kiberpipi",0,2013-03-15 18:00:00+01,17
1243,Vox.io - naslednja generacija spletne telefonije,45,2011-01-19 19:00:00+01,6
1677,[odpade] #214: spletne urice,0,2012-11-21 19:00:00+01,6
1723,Pravna pisarna FSFE,5,2012-12-12 09:00:00+01,8
1724,Novinarska konferenca - BioTehna,0,2012-11-21 12:00:00+01,16
1819,UNESCO WSIS+10 stream,2,2013-02-26 11:00:00+01,41
1671,Coursera Python meetup,1,2012-11-26 18:00:00+01,8
1722,Pravna pisarna FSFE,7,2012-11-21 09:00:00+01,8
1726,Book scanner na 28. knjižnem sejmu,0,2012-11-21 09:00:00+01,15
664,"Internetno, državljansko - novo novinarstvo?",,2008-11-26 19:00:00+01,6
1931,Kakšna naj bo z vidika javnega interesa univerzalna storitev v elektronskih komunikacijah,12,2013-05-24 19:00:00+02,8
1944,Saša Spačal in Tadej Droljc: SINERGIJA / prototip nevronskega stroja in audiovizualni objekt,8,2013-07-03 14:00:00+02,8
1718,Smerokaz: Matevž Luzar,0,2012-11-15 19:00:00+01,49
583, One Laptop per Child,12,2008-05-27 19:00:00+02,1
1855,Document Freedom Day 2013,0,2013-03-27 16:00:00+01,8
1692,Biohacking delavnica No.3,0,2012-11-21 17:00:00+01,8
1945,Saša Spačal in Tadej Droljc: SINERGIJA / prototip nevronskega stroja in audiovizualni objekt,4,2013-07-04 14:00:00+02,8
1727, Ljubljana Vim User Meetup,0,2012-12-05 20:00:00+01,41
1728,"[odpade] Wikipedija, šolanje",0,2012-11-23 11:00:00+01,16
1730,Workshopology,0,2012-11-24 11:00:00+01,16
1854,Najem,0,2013-04-19 20:00:00+02,16
1862,Novinarska konferenca o programu Zavoda,27,2013-04-09 11:00:00+02,21
1946,Saša Spačal in Tadej Droljc: SINERGIJA / prototip nevronskega stroja in audiovizualni objekt,15,2013-07-05 14:00:00+02,8
1863,DrogArt izboraževanje,0,2013-05-11 13:00:00+02,16
1665,HAIP 2012: Javna knjižnica (2. dan),78,2012-11-29 11:00:00+01,15
1672,Coursera Python meetup,8,2012-12-03 18:00:00+01,8
582,Asus EEE - možnosti in omejitve,17,2008-05-20 19:00:00+02,1
1877,sestanek kreativcev,0,2013-04-11 16:30:00+02,16
1883,projekt TEDxFDV,0,2013-05-07 17:00:00+02,16
1733, Coursera Python meetup ,2,2012-12-10 18:00:00+01,8
1666,HAIP 2012: Javna knjižnica (3. dan),0,2012-11-30 11:00:00+01,15
1732,"Premiera filma ""The Cannabis Manifesto""",6,2012-12-14 17:00:00+01,8
1906,TRIBUNA/ Kiberkino,25,2013-05-21 19:00:00+02,52
1821,Kiberkino - novinarska konferenca,6,2013-02-28 11:00:00+01,52
1822,Najem,0,2013-03-13 16:00:00+01,16
1947,Testiranje foto opreme,0,2013-06-29 09:00:00+02,16
1752,"FESTIVAL TRESK #4, Spremljevalni program v Kiberpipi",0,2013-03-14 14:00:00+01,3
1823,sestanek Reciklarna,0,2013-03-11 17:00:00+01,29
1740,Kreativna šola: Wordpress,0,2013-02-06 09:00:00+01,16
1808,Najem: Erasmus filmski večer,35,2013-02-21 19:30:00+01,16
1744,Kreativna šola: Adobe Indesign,0,2013-03-08 09:00:00+01,16
1713,Raspberry Pi – je lahko za dlan veliko tiskano vezje osebni računalnik? (skupnosti Slo-Pi),23,2012-12-11 19:00:00+01,1
1680,Spletne urice #215: Risanje v HTML,38,2012-12-12 19:00:00+01,6
1840,Kiberkino/Tresk #4,0,2013-03-15 18:00:00+01,52
1900,"Kako želimo, da Kiberpipa izgleda v prihodnje?",0,2013-05-08 16:00:00+02,17
1884,projekt TEDxFDV,0,2013-05-14 17:00:00+02,16
581,Visoko razpoložjiva/raztegljiva infrastruktura in spletne storitve na poziv,12,2008-05-13 19:00:00+02,1
1736,Evalvacija Haipa,0,2012-12-11 17:00:00+01,15
1734,Sestanek ekipe Kiberpipa,0,2012-12-04 17:00:00+01,17
1662,Kreativna šola: Adobe Photoshop,0,2013-01-11 09:00:00+01,16
1737,Sestanek PR in oblikovanje za Kiberpipo,0,2012-12-14 17:00:00+01,21
1735,Socialni inkubator (ŠOU),0,2012-12-12 16:00:00+01,16
1885,Kombuča in vodni/mlečni kefir / delavnica,7,2013-04-15 16:00:00+02,53
1664,HAIP 2012: Javna knjižnica,89,2012-11-28 12:00:00+01,15
1731,"Smerokaz - Gost: Andrej Ropret, pilot",34,2012-12-13 19:00:00+01,49
1517,Facebook Graph API,18,2012-02-14 19:00:00+01,1
579,O'Reilly Web 2.0 Expo,29,2008-05-07 19:00:00+02,6
1679,#216: Metaiskalnik z Node.js,34,2012-12-19 19:00:00+01,6
1748,Kreativna šola: projektna asistenca,0,2013-04-19 09:00:00+02,41
1747,Kreativna šola,0,2013-05-10 09:00:00+02,41
1743,Kreativna šola: Adobe Indesign,0,2013-03-07 09:00:00+01,16
1714,Analiza predsedniške predvolilne kampanje 2012,16,2012-12-18 19:00:00+01,1
1838,Kiberknjižnica,0,2013-03-27 17:00:00+01,17
1759,Kiberknjižnica,11,2013-03-06 17:00:00+01,17
1824,redni mesečni sestanek,0,2013-03-05 17:00:00+01,17
1772,Hvala za nevrone #11: Enakopravnost?,20,2013-03-28 19:00:00+01,17
1932,Poslovilni žur,0,2013-05-24 19:00:00+02,17
1887,Kombuča in vodni/mlečni kefir / delavnica,7,2013-04-24 18:00:00+02,53
1895,"Smerokaz - Gost: Uroš Potočnik, igralec ",4,2013-04-18 19:00:00+02,49
580,Pipin odprti termin: Oglaševanje 2.0,30,2008-05-06 19:00:00+02,1
575, GenSpot.com / start up brez start up(a) oziroma od 0 do 340,22,2008-04-30 19:00:00+02,6
1751,Sestanek ekipe Kiberpipa,0,2013-01-08 17:00:00+01,17
1739,MC Krsko obisk kiberpipe,0,2012-12-18 11:00:00+01,18
1745,Kreativna šola: projektna asistenca,0,2013-03-21 09:00:00+01,41
1746,Kreativna šola: projektna asistenca,0,2013-03-21 09:00:00+01,41
1700,Hvala za nevrone #8: Evolucija uporabnega znanja,19,2012-12-20 19:00:00+01,41
1738,Socialni inkubator (ŠOU),0,2013-01-11 07:30:00+01,16
1750,Kreativna šola: Adobe Dreamweaver,0,2013-04-05 09:00:00+02,41
1749,Kreativna šola: Adobe Dreamweaver,0,2013-04-04 09:00:00+02,41
1742,Kreativna šola: projektna asistenca,0,2013-02-21 09:00:00+01,41
1741,Kreativna šola: Wordpress,0,2013-02-07 09:00:00+01,16
1886,Kombuča in vodni/mlečni kefir / delavnica,7,2013-04-16 19:00:00+02,53
1825,sestanek koordinatorjev,0,2013-03-07 17:30:00+01,29
1934,Projekcija izbranih filmov zagrebške Akademije dramske umetnosti,0,2013-05-23 21:00:00+02,52
576,Kako dobiti boljše delo v IT-ju?,18,2008-04-22 19:00:00+02,1
1875,Okrogla miza o odprti kodi,16,2013-04-16 19:00:00+02,1
1950,Trženje za inženirje: kako se je rodil format PNG,60,2013-10-15 18:00:00+02,1
1781,"Smerokaz - Gost: Uroš Potočnik, igralec ",0,2013-04-18 19:00:00+02,49
1696,Zakaj je Ubuntu 12.10 najboljsi operacijski sistem v galaksiji?,36,2012-10-23 19:00:00+02,1
1753,Srečno 2013,0,2012-12-24 00:00:00+01,8
1916,"Okrogla miza ""Migracije v preseku s spolno usmerjenostjo in spolno identiteto"" ter video projekcije",0,2013-06-11 19:00:00+02,52
1949,Ljubljana JavaScript meetup ,80,2013-10-22 18:00:00+02,41
1923,Festival migrantskega filma,20,2013-06-19 19:00:00+02,52
1951,Varnost GSM telefonije in zanesljivost prometnih podatkov,0,2013-11-08 17:00:00+01,57
1948,Ljubljana Python User Meetup October 2013,0,2013-10-08 19:00:00+02,41
1955,Bitcoin talks (donacije:18xHL43pR85m6RXxtdSoshvwr8Rmz3A1zV),85,2013-10-29 18:00:00+01,1
1956,Mobile Monday Slovenija Meetup,35,2013-10-28 18:00:00+01,40
